sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641655;2021-12-18 14:20:00:733
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641656;2021-12-18 14:20:00:734
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641656;2021-12-18 14:20:00:734
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641656;2021-12-18 14:20:00:734
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641657;2021-12-18 14:20:00:735
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641657;2021-12-18 14:20:00:735
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641657;2021-12-18 14:20:00:735
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641658;2021-12-18 14:20:00:736
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641658;2021-12-18 14:20:00:736
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641658;2021-12-18 14:20:00:736
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641659;2021-12-18 14:20:00:737
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641659;2021-12-18 14:20:00:737
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641660;2021-12-18 14:20:00:738
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641660;2021-12-18 14:20:00:738
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641660;2021-12-18 14:20:00:738
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641661;2021-12-18 14:20:00:739
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641661;2021-12-18 14:20:00:739
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641661;2021-12-18 14:20:00:739
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641662;2021-12-18 14:20:00:740
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641662;2021-12-18 14:20:00:740
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641662;2021-12-18 14:20:00:740
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641663;2021-12-18 14:20:00:741
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641663;2021-12-18 14:20:00:741
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641664;2021-12-18 14:20:00:742
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641664;2021-12-18 14:20:00:742
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641664;2021-12-18 14:20:00:742
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641665;2021-12-18 14:20:00:743
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641665;2021-12-18 14:20:00:743
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641665;2021-12-18 14:20:00:743
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641666;2021-12-18 14:20:00:744
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641666;2021-12-18 14:20:00:744
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641666;2021-12-18 14:20:00:744
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641667;2021-12-18 14:20:00:745
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641667;2021-12-18 14:20:00:745
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641668;2021-12-18 14:20:00:746
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641668;2021-12-18 14:20:00:746
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641668;2021-12-18 14:20:00:746
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641669;2021-12-18 14:20:00:747
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641669;2021-12-18 14:20:00:747
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641670;2021-12-18 14:20:00:748
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641671;2021-12-18 14:20:00:749
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641672;2021-12-18 14:20:00:750
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641672;2021-12-18 14:20:00:750
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641672;2021-12-18 14:20:00:750
28.86;-22.124;-4.1621;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641673;2021-12-18 14:20:00:751
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641673;2021-12-18 14:20:00:751
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641674;2021-12-18 14:20:00:752
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641674;2021-12-18 14:20:00:752
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641675;2021-12-18 14:20:00:753
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641675;2021-12-18 14:20:00:753
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641676;2021-12-18 14:20:00:754
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641676;2021-12-18 14:20:00:754
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641677;2021-12-18 14:20:00:755
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641677;2021-12-18 14:20:00:755
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641678;2021-12-18 14:20:00:756
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641678;2021-12-18 14:20:00:756
0.3611;-6.687;-2.618;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;156.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1641693;2021-12-18 14:20:00:771
5.297;-10.582;0.198;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;123.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1642194;2021-12-18 14:20:01:272
0.363;-7.477;-12.8959;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;137.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1642694;2021-12-18 14:20:01:772
2.597;-10.46;-3.0709;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;121.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1643194;2021-12-18 14:20:02:272
-1.405;-3.214;1.196;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;137.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1643693;2021-12-18 14:20:02:771
4.5641;-8.8219;0.9311;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;144.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1644194;2021-12-18 14:20:03:272
4.442;-8.341;-0.433;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;287.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1644697;2021-12-18 14:20:03:775
20.585;-19.058;-14.6269;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;144.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645193;2021-12-18 14:20:04:271
20.946;-24.618;-1.3571;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645693;2021-12-18 14:20:04:771
-3.1211;-10.517;-2.264;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645694;2021-12-18 14:20:04:772
-3.1211;-10.517;-2.264;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645695;2021-12-18 14:20:04:773
-3.1211;-10.517;-2.264;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645695;2021-12-18 14:20:04:773
-3.1211;-10.517;-2.264;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645696;2021-12-18 14:20:04:774
-3.1211;-10.517;-2.264;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645696;2021-12-18 14:20:04:774
-3.1211;-10.517;-2.264;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645697;2021-12-18 14:20:04:775
-3.1211;-10.517;-2.264;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645697;2021-12-18 14:20:04:775
-3.1211;-10.517;-2.264;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645698;2021-12-18 14:20:04:776
-3.1211;-10.517;-2.264;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645698;2021-12-18 14:20:04:776
6.335;-8.8579;1.1531;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;68.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1645797;2021-12-18 14:20:04:875
5.282;-12.193;-1.067;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;109.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1646301;2021-12-18 14:20:05:379
17.394;-23.136;-1.026;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;35.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1646798;2021-12-18 14:20:05:876
4.203;-11.683;-0.919;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;45.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1647301;2021-12-18 14:20:06:379
-0.579;-5.2009;2.072;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;28.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1647801;2021-12-18 14:20:06:879
3.008;-10.3421;-0.744;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;18.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1648297;2021-12-18 14:20:07:375
3.3341;-5.862;-1.019;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;25.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1648801;2021-12-18 14:20:07:879
28.5701;-23.112;-1.1749;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;8.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649300;2021-12-18 14:20:08:378
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649798;2021-12-18 14:20:08:876
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649798;2021-12-18 14:20:08:876
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649799;2021-12-18 14:20:08:877
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649799;2021-12-18 14:20:08:877
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649800;2021-12-18 14:20:08:878
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649800;2021-12-18 14:20:08:878
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649800;2021-12-18 14:20:08:878
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649801;2021-12-18 14:20:08:879
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649801;2021-12-18 14:20:08:879
16.796;-14.323;-5.481;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649802;2021-12-18 14:20:08:880
-2.3381;-17.586;-2.46;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1649913;2021-12-18 14:20:08:991
2.913;-8.337;1.986;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1650413;2021-12-18 14:20:09:491
2.498;-6.661;-2.7641;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1650916;2021-12-18 14:20:09:994
1.89;-11.436;0.1961;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1651416;2021-12-18 14:20:10:494
0.227;-10.117;1.223;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1651912;2021-12-18 14:20:10:990
1.505;-9.9791;0.713;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1652413;2021-12-18 14:20:11:491
1.754;-9.746;0.651;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1652913;2021-12-18 14:20:11:991
1.551;-9.763;0.7421;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1653416;2021-12-18 14:20:12:494
1.551;-9.763;0.7421;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1653913;2021-12-18 14:20:12:991
1.551;-9.763;0.7421;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1653914;2021-12-18 14:20:12:992
1.551;-9.763;0.7421;-8.078;-1.0678;5.454;-3.6242;-1.8895;1.6648;-22.06;-31.13;-56.31;0.0;-14.64;9.36;-25.5;58.13;19.6;98.1;0.0;;;;NaN;;;;0 / 0;1653914;2021-12-18 14:20:12:992
