ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.344,3.693,9.579,0.4664,3.6608,9.0858,0.2076,-0.0848,-0.5302,0.0448,0.0304,-0.0496,-16.26,15.24,23.1,71.52,-21.71,-3.26,5.0,45.21987,14.563747,85.4,NaN,66.47,1.6,146.8,25 / 35,269517,2021-12-16 11:01:19:713
0.4211,3.6791,9.201,0.4238,3.8462,9.011,-0.0871,0.0627,-0.115,-0.0213,-0.0639,-0.0188,-15.66,15.3,22.99,73.41,-23.09,-2.69,5.0,45.21975,14.56386,85.6,NaN,58.06,1.6,147.43,25 / 35,270016,2021-12-16 11:01:20:212
0.2441,3.509,9.588,0.4077,3.6159,9.1066,0.4928,0.0514,0.3687,-0.0546,0.0528,0.1107,-15.41,15.19,22.99,71.0,-22.08,-2.64,5.0,45.21975,14.56386,85.6,NaN,58.06,1.6,147.43,25 / 35,270517,2021-12-16 11:01:20:713
0.251,3.384,8.7461,0.279,3.4898,9.1604,0.0202,-0.392,0.852,-0.018,-0.0242,0.0102,-15.79,14.7,23.16,70.29,-20.92,-1.6,5.0,45.219627,14.563967,86.2,NaN,54.92,1.6,147.16,25 / 35,271016,2021-12-16 11:01:21:212
0.1241,3.894,9.39,0.3064,3.9671,8.9632,-0.3756,-0.4879,0.538,0.0212,-0.0525,0.0396,-15.49,15.6,22.44,68.38,-23.24,-1.65,5.0,45.219627,14.563967,86.2,NaN,54.92,1.6,147.16,25 / 35,271516,2021-12-16 11:01:21:712
-0.038,4.0691,7.875,0.2747,4.0882,8.9096,0.6986,0.0058,-0.6801,-0.0344,0.0924,0.0146,-15.24,14.89,21.96,73.61,-24.76,-2.44,5.0,45.219517,14.564068,86.3,NaN,52.62,1.6,147.44,25 / 35,272016,2021-12-16 11:01:22:212
-0.004,3.975,8.2961,-0.0079,4.0658,8.9241,-0.0401,0.326,0.1846,0.0195,0.0121,0.0122,-14.94,15.06,21.9,72.93,-24.33,0.06,5.0,45.219517,14.564068,86.3,NaN,52.62,1.6,147.44,25 / 35,272517,2021-12-16 11:01:22:713
-0.112,4.2101,9.648,-0.0378,4.011,8.9488,-0.2371,-0.0511,-0.2087,0.011,-0.0066,0.0055,-14.34,14.59,22.09,71.45,-24.14,0.24,5.0,45.219406,14.564167,86.3,NaN,50.34,1.5,147.58,25 / 35,273016,2021-12-16 11:01:23:212
0.131,4.1621,8.9951,-0.025,4.0331,8.9389,0.2065,0.0423,-0.5817,-0.0047,0.0034,0.0605,-14.29,15.36,22.61,73.64,-24.51,0.2,5.0,45.219406,14.564167,86.3,NaN,50.34,1.5,147.58,25 / 35,273517,2021-12-16 11:01:23:713
-0.438,4.062,9.1361,0.0517,4.063,8.9252,0.2968,0.0722,0.6168,0.0081,0.0806,0.0147,-14.1,15.0,22.26,73.16,-24.47,-0.38,5.0,45.219303,14.564263,86.5,NaN,49.08,1.6,147.0,25 / 35,274016,2021-12-16 11:01:24:212
-0.299,4.181,8.7341,-0.3433,3.9609,8.9646,0.1072,-0.1519,0.152,-0.0121,0.1246,0.2797,-13.2,16.31,22.09,65.52,-23.86,2.14,5.0,45.219303,14.564263,86.5,NaN,49.08,1.6,147.0,25 / 35,274516,2021-12-16 11:01:24:712
-0.1,3.99,9.359,-0.4311,3.9897,8.948,-0.1995,0.1352,-0.0959,0.0293,-0.1358,-0.3404,-13.69,14.21,22.74,76.07,-23.96,2.75,5.0,45.219204,14.564357,86.5,NaN,48.46,1.6,147.8,25 / 35,275016,2021-12-16 11:01:25:212
0.021,3.681,9.596,0.0638,4.0294,8.9404,0.2408,0.21,0.1654,0.019,-0.0796,-0.0217,-14.7,15.36,23.16,74.23,-24.24,-0.02,5.0,45.219204,14.564357,86.5,NaN,48.46,1.6,147.8,25 / 35,275516,2021-12-16 11:01:25:712
-0.524,3.777,8.9681,0.0531,3.2329,9.2583,0.132,-0.0586,-0.4097,-0.081,0.0642,0.1913,-14.81,13.69,18.66,65.92,-19.85,-0.22,5.0,45.219105,14.564447,86.8,NaN,46.7,1.6,146.64,25 / 35,276016,2021-12-16 11:01:26:212
0.059,3.846,9.7391,-0.4919,3.6943,9.0709,0.107,0.0146,-1.1299,0.0041,0.0608,0.1548,-13.39,14.51,22.5,66.53,-21.9,3.18,5.0,45.219105,14.564447,86.8,NaN,46.7,1.6,146.64,25 / 35,276517,2021-12-16 11:01:26:713
0.4571,3.2621,7.8461,-0.0626,3.1939,9.2718,-1.6017,0.0748,1.6171,-0.1539,-0.2373,0.1814,-14.4,15.41,22.31,64.38,-20.13,1.93,5.0,45.21901,14.564535,87.1,NaN,43.97,1.6,147.62,25 / 35,277016,2021-12-16 11:01:27:212
0.3941,2.726,8.255,0.3522,2.8141,9.3876,-0.3994,-0.1638,-0.0118,-0.0223,0.0274,0.0854,-13.74,14.89,22.44,61.25,-16.88,-2.14,5.0,45.21901,14.564535,87.1,NaN,43.97,1.6,147.62,25 / 35,277517,2021-12-16 11:01:27:713
0.744,2.6441,10.1291,0.2993,2.7417,9.4108,0.4304,-0.1006,-1.201,-0.0188,0.0419,0.0349,-12.96,14.46,22.31,61.58,-16.24,-1.82,5.0,45.21892,14.564617,87.4,NaN,40.24,1.6,147.8,25 / 35,278016,2021-12-16 11:01:28:212
-0.327,3.714,9.9911,0.1295,3.0478,9.3201,0.7016,-0.0985,-0.1596,0.224,0.0433,-0.3209,-12.84,15.24,22.69,61.72,-18.11,-0.8,5.0,45.21892,14.564617,87.4,NaN,40.24,1.6,147.8,25 / 35,278517,2021-12-16 11:01:28:713
0.069,2.4911,10.6781,-0.2385,3.2045,9.2653,-0.7969,-0.1461,1.9375,-0.0822,-0.0716,0.0628,-13.14,13.99,22.31,64.47,-19.07,1.47,5.0,45.21884,14.564685,87.7,NaN,33.97,1.6,148.71,25 / 35,279016,2021-12-16 11:01:29:212
0.167,2.412,9.354,0.0037,2.8058,9.3967,-0.1733,-0.1771,0.1349,-0.0187,-0.1332,-0.0399,-12.6,13.99,22.86,62.22,-16.77,0.54,5.0,45.21884,14.564685,87.7,NaN,33.97,1.6,148.71,25 / 35,279516,2021-12-16 11:01:29:712
0.4661,3.683,10.149,0.1756,2.7779,9.4033,-0.0968,-0.4365,0.877,0.2162,-0.1405,-0.2927,-12.41,14.51,22.56,55.89,-15.46,-0.92,5.0,45.218773,14.564747,87.9,NaN,30.01,1.6,146.43,25 / 35,280016,2021-12-16 11:01:30:212
0.033,4.598,8.708,0.1677,3.392,9.1998,0.0996,-0.3944,-0.6613,0.3275,-0.2109,-0.6126,-12.06,13.61,22.31,62.63,-18.37,-1.08,5.0,45.218773,14.564747,87.9,NaN,30.01,1.6,146.43,25 / 35,280516,2021-12-16 11:01:30:712
0.8111,1.484,10.8041,0.4425,4.0267,8.9309,-0.7424,0.6897,0.7314,0.0333,-0.2898,-0.038,-12.41,13.09,22.99,78.29,-24.09,-1.61,5.0,45.218716,14.564793,88.0,NaN,25.22,1.6,153.58,25 / 35,281016,2021-12-16 11:01:31:212
2.709,4.4111,8.523,0.6378,3.7945,9.0203,-1.9909,-0.4687,-0.0509,0.4766,-0.2912,-0.9432,-11.21,14.1,23.1,65.39,-19.8,-3.05,5.0,45.218716,14.564793,88.0,NaN,25.22,1.6,153.58,25 / 35,281516,2021-12-16 11:01:31:712
1.811,5.8661,7.2881,1.6847,4.7413,8.4174,-0.2085,-0.8158,0.4903,0.2857,-0.2601,-0.7584,-11.21,12.24,24.3,89.37,-28.91,-11.32,5.0,45.218662,14.564825,88.1,NaN,21.21,1.7,157.59,25 / 35,282016,2021-12-16 11:01:32:212
-0.225,5.529,8.451,1.7935,5.4442,7.9571,2.2566,0.0914,-0.7327,-0.0833,0.0908,-0.6269,-7.56,12.79,25.2,97.49,-33.72,-12.7,5.0,45.218662,14.564825,88.1,NaN,21.21,1.7,157.59,25 / 35,282516,2021-12-16 11:01:32:712
-1.464,6.7451,7.0181,1.8266,5.9966,7.5415,2.8073,-0.7319,-0.1676,0.0187,-0.0576,-0.8357,-5.94,12.11,24.84,111.0,-37.7,-13.62,5.0,45.218616,14.564848,87.9,NaN,19.39,1.7,166.52,25 / 35,283017,2021-12-16 11:01:33:213
-0.847,6.206,7.401,-0.1181,6.3741,7.4517,0.2088,0.1768,0.4372,-0.0536,-0.257,-0.4719,-4.74,11.89,25.61,147.5,-40.94,-0.16,5.0,45.218616,14.564848,87.9,NaN,19.39,1.7,166.52,25 / 35,283516,2021-12-16 11:01:33:712
-2.0509,3.6671,9.5501,-0.0333,4.1727,8.8746,2.1596,0.5088,-0.4281,-0.613,3.1435,5.6107,-2.46,11.94,24.96,83.44,-25.18,0.21,5.0,45.21856,14.564857,88.0,NaN,22.19,1.8,178.25,25 / 35,284016,2021-12-16 11:01:34:212
-3.0971,4.5401,8.3051,-2.2985,3.518,8.8606,0.7797,-0.6907,-0.1969,-0.2326,0.7883,1.2022,-1.69,12.0,23.76,303.3,-21.02,14.54,5.0,45.21856,14.564857,88.0,NaN,22.19,1.8,178.25,25 / 35,284516,2021-12-16 11:01:34:712
-3.5659,4.7081,8.327,-2.9063,3.4142,8.7216,0.3626,-0.9715,1.0125,0.0846,-0.2137,-0.9666,-4.14,13.8,23.94,321.44,-20.37,18.43,5.0,45.218494,14.564862,87.8,NaN,27.18,1.8,174.62,25 / 35,285016,2021-12-16 11:01:35:212
-3.418,4.052,10.802,-3.914,3.864,8.1192,-0.4272,-0.3583,1.8674,-0.1005,0.5849,0.5537,-6.96,14.29,24.11,293.69,-23.19,23.61,5.0,45.218494,14.564862,87.8,NaN,27.18,1.8,174.62,25 / 35,285517,2021-12-16 11:01:35:713
-5.263,4.3151,8.49,-4.0051,4.0781,7.9686,0.299,-0.2259,0.2186,0.1106,0.0853,-0.4683,-11.29,15.3,23.4,350.66,-24.57,26.68,5.0,45.21843,14.56488,87.8,NaN,27.23,1.8,164.79,25 / 35,286016,2021-12-16 11:01:36:212
-4.674,4.425,6.5051,-4.6745,3.7672,7.7542,0.5421,-0.1827,-0.2682,0.9228,-0.7781,-1.5092,-14.29,17.16,20.94,9.32,-22.82,31.5,5.0,45.21843,14.56488,87.8,NaN,27.23,1.8,164.79,25 / 35,286517,2021-12-16 11:01:36:713
-3.5179,4.7081,8.267,-4.5729,3.8864,7.7559,-0.8818,-0.8807,-0.1302,0.7517,-0.9365,-1.2636,-17.34,19.56,19.2,27.33,-23.61,32.44,5.0,45.218365,14.564917,87.7,NaN,27.78,1.8,151.45,25 / 35,287016,2021-12-16 11:01:37:212
-2.865,4.6481,7.133,-3.6408,4.3184,8.0166,-1.1346,-0.2307,0.8251,0.3003,-0.5544,-0.4405,-19.5,21.6,17.16,44.22,-25.51,26.58,5.0,45.218365,14.564917,87.7,NaN,27.78,1.8,151.45,25 / 35,287517,2021-12-16 11:01:37:713
-1.2611,3.506,8.7581,-0.9025,4.1002,8.8625,0.0645,-0.0541,0.2545,-0.2271,-0.3292,0.0714,-21.79,22.39,15.96,59.53,-25.89,7.35,5.0,45.21831,14.564978,88.0,NaN,27.46,1.9,139.85,25 / 35,288017,2021-12-16 11:01:38:213
3.1781,5.117,8.169,0.1097,4.105,8.9055,-3.0638,-1.0026,0.7469,0.029,-0.4154,-0.096,-22.56,22.39,17.29,60.52,-24.44,1.35,5.0,45.21831,14.564978,88.0,NaN,27.46,1.9,139.85,25 / 35,288516,2021-12-16 11:01:38:712
1.586,4.152,8.48,1.2539,4.5199,8.6121,-0.8845,-0.002,1.1754,-0.091,0.003,0.0329,-22.09,21.79,18.6,63.21,-27.45,-9.18,5.0,45.21828,14.56507,88.3,NaN,28.23,2.0,121.71,25 / 35,289016,2021-12-16 11:01:39:212
4.332,6.3401,7.748,2.3699,4.7925,8.2211,-2.4109,-1.827,0.4984,0.1517,-0.4562,-0.2333,-21.3,19.8,19.91,66.86,-28.72,-15.14,5.0,45.21828,14.56507,88.3,NaN,28.23,2.0,121.71,25 / 35,289516,2021-12-16 11:01:39:712
1.199,5.9141,7.506,2.559,5.4827,7.7176,0.8156,-0.7827,-1.2582,-0.0371,0.1079,-0.2771,-18.66,17.51,21.54,74.43,-33.72,-19.81,5.0,45.218243,14.565162,88.4,NaN,31.54,2.0,125.24,25 / 35,290016,2021-12-16 11:01:40:212
1.776,6.2471,7.5611,2.1904,5.7439,7.6407,0.9373,0.0642,0.3538,-0.034,0.0626,-0.2013,-16.91,15.6,22.69,82.57,-35.59,-16.45,5.0,45.218243,14.565162,88.4,NaN,31.54,2.0,125.24,25 / 35,290516,2021-12-16 11:01:40:712
1.323,6.063,7.98,0.3629,5.7928,7.9046,-0.5497,-0.1321,2.1295,0.1408,-0.2291,-0.3904,-13.99,15.11,22.31,90.16,-36.07,-5.09,5.0,45.218193,14.565257,88.7,NaN,32.64,2.0,133.05,25 / 35,291016,2021-12-16 11:01:41:212
0.5021,6.098,6.9791,0.3542,6.0218,7.7319,0.1226,-0.1346,-0.8353,-0.0352,0.0792,-0.0672,-13.5,14.76,22.74,96.31,-38.05,-4.03,5.0,45.218193,14.565257,88.7,NaN,32.64,2.0,133.05,25 / 35,291516,2021-12-16 11:01:41:712
1.074,6.785,8.102,0.4457,6.2067,7.5795,0.8135,-0.3719,-0.511,-0.1309,0.2409,0.1027,-12.66,14.34,22.09,100.24,-39.26,-3.37,5.0,45.21813,14.565342,88.7,NaN,35.82,1.9,139.7,25 / 35,292016,2021-12-16 11:01:42:212
-0.1931,6.417,9.225,-0.3171,6.1287,7.6491,-0.0174,-0.0822,0.2533,0.0496,-0.1067,-0.188,-12.79,14.21,22.91,107.23,-38.6,2.37,5.0,45.21813,14.565342,88.7,NaN,35.82,1.9,139.7,25 / 35,292516,2021-12-16 11:01:42:712
-0.186,6.941,7.257,-0.3437,6.1549,7.6269,0.1194,0.053,-0.5181,0.0425,-0.054,-0.0773,-11.46,14.7,22.74,106.67,-38.77,2.47,5.0,45.21805,14.565423,89.1,NaN,40.01,1.9,143.31,25 / 35,293016,2021-12-16 11:01:43:212
-0.399,6.41,7.896,-0.0946,6.2325,7.5708,0.3821,0.7026,-1.2279,0.0168,-0.0828,-0.0862,-10.99,14.21,22.69,109.91,-39.36,0.84,5.0,45.21805,14.565423,89.1,NaN,40.01,1.9,143.31,25 / 35,293516,2021-12-16 11:01:43:712
0.3251,6.3761,7.518,-0.5969,5.9878,7.7434,-0.4062,0.172,-1.3005,0.1511,-0.2108,-0.3861,-10.91,14.1,23.1,110.45,-37.63,4.41,5.0,45.217934,14.565513,89.4,NaN,51.87,2.0,149.53,25 / 35,294016,2021-12-16 11:01:44:212
-0.371,5.474,7.113,-0.2694,6.1215,7.6567,-0.1068,0.6241,0.2676,-0.0113,0.0023,-0.0305,-11.1,13.99,23.46,109.73,-38.63,2.02,5.0,45.217934,14.565513,89.4,NaN,51.87,2.0,149.53,25 / 35,294516,2021-12-16 11:01:44:712
1.16,3.7811,8.207,0.3361,4.5711,8.6696,-0.5223,0.484,0.4853,-0.4425,0.4542,1.1356,-10.69,14.04,22.69,81.05,-27.78,-2.22,5.0,45.217808,14.565612,89.2,NaN,60.2,1.9,150.81,25 / 35,295016,2021-12-16 11:01:45:212
1.9841,5.78,8.471,1.2594,4.5133,8.6148,-0.6417,-0.9212,0.3352,0.4577,-0.7806,-0.9613,-11.1,14.16,23.04,79.29,-27.4,-8.32,5.0,45.217808,14.565612,89.2,NaN,60.2,1.9,150.81,25 / 35,295516,2021-12-16 11:01:45:712
0.2651,5.1581,8.454,0.8305,5.2403,8.2474,0.667,0.0025,-0.4732,-0.0839,0.2907,-0.0725,-9.19,13.56,23.89,92.24,-32.3,-5.75,5.0,45.217663,14.565715,89.2,NaN,65.18,1.9,154.58,25 / 35,296016,2021-12-16 11:01:46:212
0.7391,5.108,7.9061,0.255,5.2542,8.2764,-0.5075,0.1545,0.3724,0.0219,-0.0052,-0.1849,-9.11,13.99,22.86,92.05,-32.4,-1.76,5.0,45.217663,14.565715,89.2,NaN,65.18,1.9,154.58,25 / 35,296516,2021-12-16 11:01:46:712
0.519,4.2551,10.395,0.6946,4.2216,8.8242,-0.8288,-0.0735,0.2655,-0.0613,0.0914,0.1565,-8.7,13.26,23.29,78.63,-25.5,-4.5,5.0,45.21751,14.565812,89.3,NaN,66.93,1.8,157.09,25 / 35,297017,2021-12-16 11:01:47:213
0.3251,4.674,9.162,0.3836,4.1876,8.8593,0.134,-0.8687,0.8011,0.3237,-0.4669,-1.0407,-8.4,12.9,24.24,79.56,-25.28,-2.48,5.0,45.21751,14.565812,89.3,NaN,66.93,1.8,157.09,25 / 35,297516,2021-12-16 11:01:47:712
0.4091,4.959,9.0431,0.2598,4.8719,8.5069,0.3273,-0.2191,0.3745,0.0333,0.0139,-0.0967,-8.16,13.2,23.7,88.28,-29.27,-2.39,5.0,45.217358,14.565903,89.4,NaN,65.8,1.8,157.88,25 / 35,298016,2021-12-16 11:01:48:212
0.165,5.342,8.708,0.5956,5.0396,8.3916,0.681,-0.2307,-0.6027,0.0187,-0.0359,-0.2669,-8.34,13.01,24.11,94.11,-30.73,-4.69,5.0,45.217358,14.565903,89.4,NaN,65.8,1.8,157.88,25 / 35,298517,2021-12-16 11:01:48:713
-0.433,4.521,9.323,-0.0417,4.9849,8.4451,-0.099,-0.4801,0.5277,-0.0041,0.0169,0.2031,-8.1,12.79,24.79,101.11,-30.38,0.92,5.0,45.217194,14.565988,89.8,NaN,68.06,1.8,160.44,25 / 35,299016,2021-12-16 11:01:49:212
-0.653,4.808,8.576,-0.5223,4.9592,8.4442,-0.305,-0.3503,0.6397,-0.0455,0.2278,0.2454,-7.14,13.09,23.81,101.91,-30.69,2.78,5.0,45.217194,14.565988,89.8,NaN,68.06,1.8,160.44,25 / 35,299516,2021-12-16 11:01:49:712
-0.696,4.617,9.201,-1.0361,4.9539,8.3997,-0.1034,-0.0125,-0.43,-0.0274,0.0833,0.14,-7.01,12.96,24.06,106.84,-30.57,6.19,5.0,45.21703,14.566067,90.1,NaN,71.08,1.8,162.28,25 / 35,300016,2021-12-16 11:01:50:212
-0.196,5.505,8.181,-0.3032,5.1679,8.329,0.2007,0.079,-0.7171,-0.0756,0.1954,0.0191,-6.96,12.6,23.81,105.85,-32.14,1.25,5.0,45.21703,14.566067,90.1,NaN,71.08,1.8,162.28,25 / 35,300516,2021-12-16 11:01:50:712
0.651,5.505,7.9661,-0.1356,5.2319,8.2933,-0.7332,-0.2704,0.3394,0.0217,-0.0903,-0.0154,-7.56,12.06,24.6,113.57,-32.15,1.33,5.0,45.21685,14.566147,90.2,NaN,71.94,1.8,160.57,24 / 35,301016,2021-12-16 11:01:51:212
-0.007,5.165,8.844,0.2684,5.2998,8.2468,0.2337,0.128,-0.5855,-0.018,0.0604,0.0176,-6.96,12.24,24.54,112.57,-32.91,-2.37,5.0,45.21685,14.566147,90.2,NaN,71.94,1.8,160.57,24 / 35,301517,2021-12-16 11:01:51:713
-0.292,4.794,9.131,0.2402,5.3306,8.2278,0.4641,0.5531,-0.8983,-0.0132,-0.0934,-0.4396,-6.06,11.7,24.54,115.37,-32.74,-2.19,5.0,45.216675,14.56623,90.3,NaN,73.93,1.8,162.29,24 / 35,302017,2021-12-16 11:01:52:213
0.2051,5.663,7.331,-0.1598,5.2489,8.2821,-0.3472,-0.4067,0.9567,-0.0258,0.1214,0.3527,-5.89,12.0,24.24,117.36,-32.32,1.53,5.0,45.216675,14.56623,90.3,NaN,73.93,1.8,162.29,24 / 35,302516,2021-12-16 11:01:52:712
0.0281,5.246,8.0951,-0.0976,5.19,8.3201,-0.1082,-0.2481,1.1222,0.0143,-0.1259,-0.2402,-6.06,11.94,23.76,113.6,-31.87,0.59,5.0,45.216496,14.566312,90.8,NaN,76.09,1.8,163.26,24 / 35,303017,2021-12-16 11:01:53:213
0.1841,5.115,9.251,0.0885,5.1819,8.3253,-0.543,0.3485,-0.9328,0.0151,-0.1038,-0.0509,-5.4,12.06,24.11,115.95,-31.86,-0.16,5.0,45.216496,14.566312,90.8,NaN,76.09,1.8,163.26,24 / 35,303516,2021-12-16 11:01:53:712
0.315,4.523,9.203,0.6368,5.1154,8.3425,0.332,0.5471,-0.8236,-0.1177,0.1928,0.316,-5.1,12.0,23.81,106.72,-31.44,-4.36,5.0,45.216305,14.566388,91.6,NaN,79.63,1.8,165.71,24 / 35,304016,2021-12-16 11:01:54:212
0.402,4.1381,8.219,0.5537,4.6831,8.5984,-0.0304,-0.2267,0.9492,0.0822,-0.3695,-0.6053,-4.86,11.94,24.3,94.13,-27.91,-3.47,5.0,45.216305,14.566388,91.6,NaN,79.63,1.8,165.71,24 / 35,304516,2021-12-16 11:01:54:712
0.0641,4.7771,8.205,0.364,4.7615,8.5654,0.2078,0.2719,-1.3574,0.0384,-0.0901,-0.1419,-5.1,11.29,24.19,106.68,-28.76,-2.37,5.0,45.216106,14.566453,92.5,NaN,79.65,1.8,167.47,24 / 35,305016,2021-12-16 11:01:55:212
0.1361,4.76,8.514,0.0567,4.7033,8.605,0.1056,-0.1983,-0.5626,-0.0125,0.1404,0.1434,-4.09,12.06,24.49,102.98,-28.72,-0.67,5.0,45.216106,14.566453,92.5,NaN,79.65,1.8,167.47,24 / 35,305516,2021-12-16 11:01:55:712
0.0641,4.385,9.215,0.1651,4.9341,8.4733,0.1594,0.0561,0.4601,0.0127,-0.0847,-0.1193,-4.44,11.4,25.09,122.85,-29.88,-1.05,5.0,45.215908,14.566512,93.5,NaN,81.12,1.8,169.59,24 / 35,306016,2021-12-16 11:01:56:212
-0.0641,5.081,8.66,0.1164,5.1437,8.3486,-0.1739,-0.2921,0.8939,0.0439,0.1552,0.2683,-4.31,10.69,22.86,120.91,-31.41,-0.74,5.0,45.215908,14.566512,93.5,NaN,81.12,1.8,169.59,24 / 35,306517,2021-12-16 11:01:56:713
-0.5021,4.8491,9.012,0.1783,5.1819,8.3238,0.5562,-0.0421,0.2441,0.0175,0.06,-0.0282,-5.4,9.96,21.9,118.09,-31.75,-1.6,5.0,45.21571,14.566563,94.6,NaN,81.23,1.8,170.65,24 / 35,307016,2021-12-16 11:01:57:212
-0.019,4.569,9.167,-0.1733,5.0957,8.377,-0.1117,-0.0255,0.1507,-0.0051,-0.2115,-0.294,-3.06,11.1,24.6,146.45,-31.32,1.35,5.0,45.21571,14.566563,94.6,NaN,81.23,1.8,170.65,24 / 35,307516,2021-12-16 11:01:57:712
-0.0019,4.643,7.8221,-0.0297,4.7979,8.5528,-0.0883,0.582,0.7812,-0.0613,0.235,0.5605,-2.94,11.34,23.94,128.79,-29.73,0.16,5.0,45.215504,14.566607,95.2,NaN,80.88,1.8,171.94,24 / 35,308016,2021-12-16 11:01:58:212
-0.528,6.1181,8.918,0.7289,4.6402,8.6086,1.169,-1.5502,-0.253,-0.0404,0.3611,0.3517,-3.41,12.06,23.46,94.84,-28.76,-4.43,5.0,45.215504,14.566607,95.2,NaN,80.88,1.8,171.94,24 / 35,308516,2021-12-16 11:01:58:712
0.011,4.763,8.382,0.5463,4.669,8.6065,0.5604,-0.1168,0.2466,-0.036,0.0975,0.5466,-2.04,11.64,24.41,102.67,-28.43,-3.63,5.0,45.2153,14.56664,96.0,NaN,82.13,1.8,174.15,24 / 35,309016,2021-12-16 11:01:59:212
-0.0139,4.9421,9.1361,0.2619,4.4496,8.7351,-0.0539,-0.5984,0.4292,0.1092,-0.4642,-0.6927,-2.51,11.4,24.54,111.75,-26.98,-1.72,5.0,45.2153,14.56664,96.0,NaN,82.13,1.8,174.15,24 / 35,309517,2021-12-16 11:01:59:713
0.114,4.7651,8.447,-0.0048,4.3128,8.8074,-0.5224,-0.1547,0.1857,-0.1808,1.2105,2.3651,-2.4,11.89,24.24,83.62,-26.09,0.03,5.0,45.21509,14.566667,96.8,NaN,83.05,1.9,175.24,24 / 35,310016,2021-12-16 11:02:00:212
-0.371,4.9931,8.6741,-0.1286,4.5472,8.6878,0.2676,-0.4388,0.0261,0.0267,-0.7166,-1.5165,-2.29,11.1,24.49,127.47,-27.65,0.41,5.0,45.21509,14.566667,96.8,NaN,83.05,1.9,175.24,24 / 35,310516,2021-12-16 11:02:00:712
-0.423,4.3871,8.6531,-0.0659,4.4789,8.7238,-0.0483,0.4675,0.1457,-0.0799,0.3317,0.6702,-1.74,11.1,24.11,129.54,-27.68,0.67,5.0,45.21489,14.566685,97.6,NaN,83.15,1.9,176.5,24 / 35,311016,2021-12-16 11:02:01:212
0.059,5.34,8.526,0.0398,4.5119,8.707,-0.227,0.2627,-0.0102,0.0184,0.2943,0.8631,-1.8,11.64,24.11,101.9,-27.34,0.58,5.0,45.21489,14.566685,97.6,NaN,83.15,1.9,176.5,24 / 35,311517,2021-12-16 11:02:01:713
0.471,5.438,7.286,0.2249,4.3533,8.7846,0.1114,0.1144,0.7296,0.025,-0.1935,-0.3796,-1.2,11.29,24.19,113.41,-26.15,-1.41,5.0,45.21468,14.566698,98.3,NaN,83.05,1.9,177.42,25 / 35,312016,2021-12-16 11:02:02:212
0.5141,4.4441,8.8421,0.0118,4.503,8.7117,0.3878,0.4998,0.3737,-0.1563,1.2738,2.2019,-1.5,11.7,24.49,107.41,-27.66,-1.41,5.0,45.21468,14.566698,98.3,NaN,83.05,1.9,177.42,25 / 35,312516,2021-12-16 11:02:02:712
-0.033,3.7721,9.9641,-0.0215,4.2667,8.8298,-0.4978,0.6315,-0.4662,-0.1134,0.5732,1.2066,-1.5,11.1,24.71,138.79,-26.05,0.09,5.0,45.214474,14.566703,98.8,NaN,82.61,1.9,179.05,25 / 35,313016,2021-12-16 11:02:03:212
-0.3229,4.325,9.6701,-0.3288,4.0921,8.906,-0.4301,0.0445,-0.9977,0.3545,-1.0586,-2.2216,-1.69,12.96,24.9,34.17,-23.82,1.82,5.0,45.214474,14.566703,98.8,NaN,82.61,1.9,179.05,25 / 35,313516,2021-12-16 11:02:03:712
-0.5209,4.8131,8.664,-0.115,4.5958,8.6623,0.2909,0.3699,-1.3408,0.0649,-0.9716,-1.9884,-1.56,11.89,24.19,111.38,-27.95,0.76,5.0,45.21427,14.566705,99.6,NaN,80.91,1.9,179.22,25 / 35,314017,2021-12-16 11:02:04:213
-0.421,4.4711,7.343,-0.1255,4.3625,8.782,0.0569,0.3638,-1.198,-0.1609,1.5703,3.2623,-1.44,11.7,24.06,84.3,-26.41,0.82,5.0,45.21427,14.566705,99.6,NaN,80.91,1.9,179.22,25 / 35,314516,2021-12-16 11:02:04:712
0.011,3.609,8.7911,-0.2147,4.1625,8.8768,-0.0203,0.2085,0.3582,-0.084,0.6425,1.3116,-0.9,11.64,24.19,32.01,-25.12,1.39,5.0,45.21407,14.566708,100.5,NaN,81.01,1.9,179.0,25 / 35,315016,2021-12-16 11:02:05:212
-0.43,3.827,9.821,-0.2085,3.961,8.9687,-0.4996,-0.0828,0.5369,-0.0157,0.3248,0.7134,-1.31,11.7,24.36,19.09,-23.82,1.33,5.0,45.21407,14.566708,100.5,NaN,81.01,1.9,179.0,25 / 35,315516,2021-12-16 11:02:05:712
